Transcript_ID,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUVEC_high1,HUVEC_high2,HUVEC_high3,HUVEC_high4,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENST00000173527.6,1.990528119,1.321770651,5.572823951,2.479614652,6.845860321,2.564664033,2.565332695,1.01600321,5.198487526,1.806861149,9.760839982,4.017364589,4.43064675,0.93610325,3.676163729
ENST00000174618.5,2.985792178,0,1.857607984,0.826538217,5.867880275,2.564664033,1.282666348,5.080016048,2.599243763,2.409148199,1.626806664,2.008682294,0,1.872206499,2.450775819
ENST00000175091.5,56.73005139,51.54905539,59.44345547,44.63306374,51.83294243,45.30906458,55.15465295,40.64012838,51.33506432,39.14865824,29.28251995,45.19535163,53.167761,39.31633649,47.79012848
ENST00000175506.8,2.985792178,0,0,4.132691087,0,4.274440054,2.565332695,2.032006419,3.898865644,0,2.440209995,2.008682294,0,1.872206499,0
ENST00000175756.10,9.952640594,3.965311953,3.715215967,5.785767522,2.933940137,5.129328065,6.413331739,2.032006419,3.898865644,6.625157548,7.320629986,8.034729178,4.43064675,14.977652,3.676163729
ENST00000176643.11,2.985792178,3.965311953,0,0,0,1.709776022,1.282666348,2.032006419,2.599243763,1.806861149,0.813403332,1.004341147,0,0.93610325,3.676163729
ENST00000176763.10,12.93843277,5.287082604,5.572823951,4.959229305,3.911920183,5.984216076,15.39199617,9.144028886,2.599243763,16.26175034,10.57424331,11.04775262,13.29194025,10.29713575,11.02849119
ENST00000177648.13,0,0,3.715215967,0,0,0.854888011,0,0,0,2.409148199,0.813403332,0,0,0,0
ENST00000177742.7,31.8484499,27.75718367,33.4369437,36.36768157,44.00910206,34.19552043,43.61065582,23.36807382,42.88752209,24.69376904,30.90932661,34.14759901,44.3064675,28.08309749,33.08547356
ENST00000178638.8,0,0,0,2.479614652,1.955960092,0,0,2.032006419,0,0,0,0,0,0,0
ENST00000178640.10,2.985792178,3.965311953,0,2.479614652,5.867880275,1.709776022,0,2.032006419,3.249054704,2.409148199,1.626806664,0,0,0,2.450775819
ENST00000179259.6,8.957376534,11.89593586,3.715215967,5.785767522,9.779800458,13.67820817,5.130665391,10.1600321,12.34640787,6.625157548,12.20104998,7.030388031,8.8612935,15.91375525,8.577715367
ENST00000181796.7,25.87686554,11.89593586,16.71847185,21.48999365,24.44950115,12.82332016,19.23999522,14.22404493,15.59546258,13.85260215,17.08146997,11.04775262,13.29194025,11.233239,7.352327458
ENST00000181839.10,6.966848416,2.643541302,5.572823951,2.479614652,2.933940137,3.419552043,2.565332695,0,1.299621881,3.011435249,1.626806664,2.008682294,0,2.808309749,4.901551639
ENST00000182377.8,0,5.287082604,3.715215967,0.826538217,1.955960092,0.854888011,6.413331739,3.048009629,3.249054704,3.011435249,0.813403332,0,0,0,0
ENST00000182527.4,24.88160148,22.47010107,18.57607984,19.83691722,19.55960092,11.96843215,20.52266156,32.5121027,32.49054704,29.51206544,17.8948733,26.11286983,26.5838805,21.53037474,23.28237028
ENST00000184266.3,422.9872252,818.1760329,847.0692405,1464.625721,1036.658849,2299.648749,1090.266396,2074.678554,1823.3695,1688.210601,2161.212653,2621.330394,2272.921783,2440.421172,2276.770736
ENST00000184956.11,2.985792178,3.965311953,3.715215967,2.479614652,8.801820412,5.129328065,0,0,4.548676585,6.625157548,3.253613327,6.026046883,0,1.872206499,1.22538791
ENST00000185150.9,0,0,0,2.479614652,3.911920183,1.709776022,0,0,1.299621881,0.60228705,3.253613327,2.008682294,0,5.616619498,2.450775819
ENST00000186436.10,5.971584356,6.608853255,0,0.826538217,5.867880275,5.129328065,3.847999043,2.032006419,3.898865644,1.2045741,0.813403332,0,4.43064675,2.808309749,0
ENST00000187830.2,13.93369683,11.89593586,7.430431934,19.83691722,13.69172064,9.403768119,24.37066061,19.30406098,18.84451728,6.022870498,4.067016659,11.04775262,0,22.46647799,13.47926701
ENST00000188312.7,3.981056238,2.643541302,0,3.30615287,2.933940137,3.419552043,0,3.048009629,5.198487526,4.818296398,2.440209995,2.008682294,0,0,2.450775819
ENST00000188376.9,113.4601028,100.4545695,96.59561514,87.61305105,111.4897252,115.4098815,82.09064625,76.20024071,63.68147219,78.89960352,68.32587987,49.21271621,75.32099475,78.63267298,62.49478339
ENST00000189444.11,0,3.965311953,0,2.479614652,0.977980046,0,0,0,2.599243763,0,0,0,0,2.808309749,0
ENST00000191018.9,0.995264059,3.965311953,0,3.30615287,5.867880275,4.274440054,1.282666348,4.064012838,4.548676585,4.216009349,4.880419991,2.008682294,4.43064675,7.488825998,2.450775819
ENST00000192788.6,1.990528119,3.965311953,0,2.479614652,2.933940137,0,0,2.032006419,1.949432822,3.613722299,0,0,0,0,0
ENST00000193322.8,1.990528119,0,0,0,1.955960092,0,2.565332695,0,0,0,0.813403332,0,0,0,0
ENST00000193403.10,10.94790465,18.50478911,7.430431934,19.83691722,14.66970069,16.24287221,10.26133078,15.24004814,13.64602976,15.65946329,8.134033318,21.09116409,26.5838805,18.72206499,11.02849119
ENST00000194118.8,2.985792178,9.252394557,3.715215967,5.785767522,3.911920183,11.11354414,8.978664434,6.096019257,10.39697505,4.818296398,3.253613327,10.04341147,0,4.680516249,7.352327458
ENST00000194214.10,20.90054525,33.04426627,39.00976765,121.501118,56.72284266,215.4317787,66.69865008,153.4164846,131.26181,117.4459747,171.628103,201.8725706,155.0726362,201.2621987,192.3859018
ENST00000194530.8,3.981056238,5.287082604,0,0,1.955960092,0,0,0,1.949432822,3.011435249,0,0,0,2.808309749,0
ENST00000194672.11,0,0,0,0,1.955960092,0,0,0,1.949432822,2.409148199,0,0,0,0,0
ENST00000196061.5,35.82950614,48.90551408,29.72172774,36.36768157,35.20728165,23.9368643,30.78399234,61.97619578,50.03544244,57.21726973,73.20629986,43.18666933,26.5838805,34.63582024,47.79012848
ENST00000196169.7,4.976320297,5.287082604,1.857607984,0,4.889900229,5.984216076,3.847999043,3.048009629,1.949432822,1.2045741,0,2.008682294,0,3.744412999,3.676163729
ENST00000196371.10,13.93369683,10.57416521,5.572823951,6.61230574,14.66970069,9.403768119,10.26133078,17.27205456,8.44754223,15.05717624,9.760839982,7.030388031,0,15.91375525,8.577715367
ENST00000196482.4,0,3.965311953,0,1.653076435,2.933940137,0,5.130665391,1.01600321,0,0,0,0,0,0,1.22538791
ENST00000196551.8,480.7125407,793.0623906,865.6453203,2024.192095,1180.421915,3827.333625,996.6317522,3619.003432,2683.719185,2804.850791,3622.085037,4155.963667,4085.056303,4195.614765,4726.321167
ENST00000197268.13,0,0,0,0,0.977980046,0.854888011,0,0,0,1.2045741,0,3.013023442,0,0,0
ENST00000198767.11,5.971584356,2.643541302,11.1456479,5.785767522,3.911920183,5.129328065,8.978664434,4.064012838,4.548676585,5.420583448,1.626806664,8.034729178,4.43064675,3.744412999,1.22538791
ENST00000198939.6,12.93843277,7.930623906,13.00325588,3.30615287,7.823840367,8.548880109,0,8.128025676,5.848298467,7.829731647,2.440209995,9.039070325,8.8612935,3.744412999,3.676163729
ENST00000199320.9,0.995264059,0,0,0,1.955960092,1.709776022,1.282666348,1.01600321,1.949432822,2.409148199,3.253613327,3.013023442,0,3.744412999,0
ENST00000199389.11,14.92896089,15.86124781,7.430431934,13.22461148,12.7137406,9.403768119,14.10932982,18.28805777,6.498109407,7.829731647,11.38764665,14.06077606,4.43064675,14.04154875,19.60620655
ENST00000199448.9,0,0,1.857607984,0,0.977980046,0,1.282666348,1.01600321,0.649810941,0,0,0,0,1.872206499,1.22538791
ENST00000199706.13,13.93369683,5.287082604,9.288039918,15.70422613,17.60364082,23.08197629,17.95732887,26.41608345,25.34262669,35.53493594,18.70827663,33.14325786,8.8612935,25.27478774,22.05698237
ENST00000199814.9,11.94316871,17.18301846,3.715215967,2.479614652,7.823840367,3.419552043,7.695998086,11.1760353,7.147920348,3.011435249,10.57424331,11.04775262,0,7.488825998,12.2538791
ENST00000199936.9,0,0,0,6.61230574,0,3.419552043,0,0,5.848298467,1.2045741,0,5.021705736,0,9.361032497,0
ENST00000199940.10,0,1.321770651,0,0,0,0.854888011,0,0,1.299621881,0,0.813403332,3.013023442,0,1.872206499,0
ENST00000200135.8,5.971584356,1.321770651,18.57607984,7.438843957,5.867880275,9.403768119,8.978664434,5.080016048,14.2958407,6.625157548,4.067016659,0,0,4.680516249,3.676163729
ENST00000200181.8,0,2.643541302,0,0,1.955960092,0,0,0,0,0,0,0,0,0,3.676163729
ENST00000200453.6,11.94316871,7.930623906,13.00325588,16.53076435,12.7137406,13.67820817,10.26133078,13.20804172,12.99621881,11.44345395,13.82785664,16.06945836,0,10.29713575,7.352327458
ENST00000200457.9,26.8721296,23.79187172,27.86411975,21.48999365,27.38344128,23.9368643,19.23999522,30.48009629,27.29205951,19.87547264,14.64125997,18.07814065,13.29194025,32.76361374,18.38081864
ENST00000200639.9,7.962112475,7.930623906,9.288039918,17.35730257,15.64768073,14.53309618,10.26133078,16.25605135,16.24527352,10.23887985,21.14848663,15.06511721,17.722587,21.53037474,12.2538791
ENST00000200652.4,0.995264059,1.321770651,1.857607984,0,0,0,1.282666348,0,2.599243763,1.806861149,0,0,0,0.93610325,0
ENST00000200676.8,0,0,1.857607984,0,0,0,0,0,1.949432822,0,0,0,0,3.744412999,3.676163729
ENST00000201647.11,29.85792178,47.58374343,53.87063152,127.2868855,88.99618417,229.1099869,94.91730973,93.47229528,66.28071596,70.46758483,97.60839982,95.41240899,75.32099475,101.099151,98.03103277
ENST00000202017.6,2.985792178,5.287082604,5.572823951,4.959229305,6.845860321,11.96843215,6.413331739,10.1600321,12.34640787,8.432018697,9.760839982,9.039070325,26.5838805,23.40258124,11.02849119
ENST00000202028.9,0,0,0,3.30615287,0,0,0,2.032006419,1.299621881,1.806861149,0,0,0,3.744412999,0
ENST00000202556.14,1.990528119,2.643541302,0,0.826538217,1.955960092,1.709776022,5.130665391,0,1.949432822,0.60228705,2.440209995,3.013023442,4.43064675,5.616619498,6.126939548
ENST00000202677.12,8.957376534,0,0,2.479614652,0,6.839104087,0,0,0,3.011435249,3.253613327,6.026046883,0,1.872206499,3.676163729
ENST00000202773.14,424.9777534,523.4211778,468.1172119,1323.287686,828.3490988,2845.922188,430.9758928,2230.127045,1612.180944,1671.94885,2090.446563,2200.511454,3150.189839,2648.236093,2826.969908
ENST00000202816.5,1.990528119,10.57416521,7.430431934,4.132691087,1.955960092,7.693992098,7.695998086,9.144028886,4.548676585,6.625157548,6.507226655,5.021705736,22.15323375,4.680516249,0
ENST00000202831.7,1.990528119,2.643541302,0,1.653076435,0,3.419552043,8.978664434,5.080016048,4.548676585,3.613722299,4.067016659,0,0,5.616619498,1.22538791
ENST00000202834.12,10.94790465,10.57416521,20.43368782,14.0511497,11.73576055,24.79175231,11.54399713,18.28805777,20.7939501,22.28462084,24.40209995,21.09116409,31.01452725,27.14699424,19.60620655
ENST00000202917.10,0,1.321770651,0,1.653076435,0,0,0,0,0,0.60228705,1.626806664,2.008682294,0,4.680516249,3.676163729
ENST00000202967.4,0,0,0,1.653076435,0,0,0,2.032006419,1.949432822,0,1.626806664,0,0,0,0
ENST00000203001.7,1.990528119,1.321770651,1.857607984,4.132691087,4.889900229,5.129328065,5.130665391,0,3.249054704,0,4.880419991,2.008682294,0,0.93610325,2.450775819
ENST00000203166.10,0,6.608853255,7.430431934,3.30615287,3.911920183,0.854888011,3.847999043,0,1.949432822,0,1.626806664,1.004341147,0,2.808309749,0
ENST00000203407.6,30.85318584,70.0538445,44.5825916,49.59229305,66.50264312,73.52036893,50.02398756,52.8321669,50.68525338,45.17152873,39.04335993,42.18232818,22.15323375,35.57192349,46.56474057
ENST00000203556.9,0.995264059,7.930623906,0,2.479614652,2.933940137,0.854888011,3.847999043,4.064012838,2.599243763,3.011435249,2.440209995,4.017364589,4.43064675,8.424929247,2.450775819
ENST00000203630.10,24.88160148,21.14833041,26.00651177,28.92883761,31.29536147,45.30906458,21.80532791,26.41608345,38.98865644,24.69376904,43.11037659,38.16496359,26.5838805,22.46647799,36.76163729
ENST00000204517.11,0,2.643541302,0,0,0,3.419552043,3.847999043,7.112022467,7.147920348,7.227444598,7.320629986,2.008682294,0,2.808309749,2.450775819
ENST00000204549.9,7.962112475,7.930623906,7.430431934,1.653076435,5.867880275,1.709776022,2.565332695,2.032006419,3.249054704,7.227444598,3.253613327,4.017364589,4.43064675,3.744412999,1.22538791
ENST00000204566.7,12.93843277,14.53947716,9.288039918,21.48999365,10.7577805,4.274440054,14.10932982,11.1760353,12.99621881,14.4548892,8.134033318,14.06077606,0,8.424929247,20.83159446
ENST00000204637.6,0,0,0,3.30615287,5.867880275,1.709776022,0,1.01600321,0,1.2045741,0.813403332,0,0,0,0
ENST00000204679.9,7.962112475,5.287082604,9.288039918,14.0511497,5.867880275,7.693992098,7.695998086,8.128025676,12.34640787,4.216009349,7.320629986,11.04775262,8.8612935,9.361032497,13.47926701
ENST00000204726.9,12.93843277,11.89593586,16.71847185,6.61230574,3.911920183,5.984216076,14.10932982,15.24004814,17.5448954,6.625157548,11.38764665,9.039070325,13.29194025,9.361032497,9.803103277
ENST00000204961.5,3.981056238,0,0,6.61230574,0.977980046,0.854888011,2.565332695,5.080016048,11.04678599,1.806861149,6.507226655,2.008682294,13.29194025,2.808309749,8.577715367
ENST00000205061.9,15.92422495,11.89593586,18.57607984,9.091920392,12.7137406,8.548880109,16.67466252,13.20804172,14.94565164,10.23887985,8.94743665,9.039070325,0,14.977652,9.803103277
ENST00000205135.8,3.981056238,1.321770651,3.715215967,3.30615287,3.911920183,1.709776022,0,4.064012838,0,1.806861149,0,0,0,0,0
ENST00000205143.4,2.985792178,0,3.715215967,4.132691087,1.955960092,1.709776022,2.565332695,9.144028886,9.09735317,7.829731647,8.134033318,6.026046883,8.8612935,11.233239,17.15543073
ENST00000205194.5,23.88633743,13.21770651,14.86086387,12.39807326,8.801820412,4.274440054,6.413331739,12.19203851,14.2958407,16.26175034,17.8948733,14.06077606,8.8612935,14.977652,18.38081864
ENST00000205214.11,3.981056238,3.965311953,3.715215967,2.479614652,0,3.419552043,2.565332695,0,1.299621881,4.216009349,2.440209995,2.008682294,0,0,3.676163729
ENST00000205402.10,13.93369683,14.53947716,9.288039918,14.87768791,9.779800458,14.53309618,10.26133078,10.1600321,12.99621881,9.034305747,8.134033318,11.04775262,22.15323375,8.424929247,7.352327458
ENST00000205636.4,15.92422495,19.82655976,16.71847185,14.0511497,12.7137406,11.96843215,12.82666348,21.3360674,21.44376104,13.2503151,14.64125997,23.09984639,22.15323375,14.04154875,15.93004283
ENST00000206020.8,31.8484499,34.36603692,13.00325588,15.70422613,22.49354105,43.59928855,23.08799426,35.56011233,44.18714397,29.51206544,47.17739325,21.09116409,17.722587,28.08309749,42.88857684
ENST00000206262.2,0,0,0,0,0,0.854888011,0,0,0.649810941,0.60228705,0,2.008682294,0,0,1.22538791
ENST00000206380.8,3.981056238,18.50478911,14.86086387,18.18384078,13.69172064,10.25865613,5.130665391,22.35207061,16.24527352,10.8411669,17.08146997,10.04341147,17.722587,12.16934225,23.28237028
ENST00000206423.8,15.92422495,25.11364237,16.71847185,12.39807326,7.823840367,12.82332016,15.39199617,15.24004814,16.24527352,3.613722299,16.26806664,12.05209377,0,16.84985849,13.47926701
ENST00000206451.11,33.83897802,40.97489018,48.29780757,143.8176498,96.82002454,325.7123321,61.56798469,242.8247671,207.939501,173.4586703,240.7673862,296.2806384,345.5904465,332.3166536,367.6163729
ENST00000206474.11,10.94790465,7.930623906,14.86086387,20.66345544,11.73576055,4.274440054,8.978664434,6.096019257,9.747164111,7.829731647,10.57424331,12.05209377,13.29194025,7.488825998,17.15543073
ENST00000206542.9,9.952640594,3.965311953,18.57607984,9.091920392,9.779800458,14.53309618,6.413331739,4.064012838,5.848298467,5.420583448,2.440209995,6.026046883,0,6.552722748,4.901551639
ENST00000206595.11,6.966848416,6.608853255,9.288039918,4.959229305,7.823840367,4.274440054,0,3.048009629,0,2.409148199,2.440209995,0,0,0,0
ENST00000207549.9,0,5.287082604,0,2.479614652,0,0,0,0,0,1.2045741,0,0,0,0,0
ENST00000207636.9,15.92422495,3.965311953,13.00325588,4.959229305,7.823840367,5.984216076,14.10932982,7.112022467,5.848298467,11.44345395,3.253613327,6.026046883,0,5.616619498,9.803103277
ENST00000207870.8,0,3.965311953,0,4.132691087,0.977980046,3.419552043,0,4.064012838,3.898865644,0,1.626806664,6.026046883,0,3.744412999,0
ENST00000209728.9,5.971584356,13.21770651,7.430431934,14.87768791,4.889900229,8.548880109,20.52266156,7.112022467,1.949432822,1.806861149,7.320629986,3.013023442,0,6.552722748,4.901551639
ENST00000209873.9,2.985792178,5.287082604,5.572823951,7.438843957,9.779800458,9.403768119,3.847999043,5.080016048,9.09735317,11.44345395,4.067016659,7.030388031,0,6.552722748,4.901551639
ENST00000209875.9,28.86265772,38.33134888,39.00976765,52.0719077,32.27334151,90.61812915,29.501326,46.73614764,62.38185031,40.35323234,47.99079658,67.29085686,79.7516415,40.25243974,62.49478339
ENST00000209884.5,1.990528119,6.608853255,0,4.959229305,2.933940137,1.709776022,1.282666348,0,1.299621881,0.60228705,4.880419991,0,0,6.552722748,0
ENST00000210060.12,8.957376534,3.965311953,3.715215967,6.61230574,8.801820412,21.37220027,6.413331739,16.25605135,18.19470634,4.818296398,19.52167996,17.0737995,22.15323375,13.1054455,26.95853401
ENST00000210187.11,0,0,3.715215967,2.479614652,0,0,0,2.032006419,0,1.2045741,0,0,0,0,0
ENST00000210313.8,3.981056238,7.930623906,7.430431934,7.438843957,6.845860321,10.25865613,10.26133078,10.1600321,5.848298467,10.8411669,10.57424331,12.05209377,0,15.91375525,8.577715367
ENST00000210444.6,45.78214673,35.68780758,40.86737564,42.97998731,30.31738142,27.35641635,21.80532791,37.59211875,27.94187045,21.68233379,24.40209995,26.11286983,31.01452725,29.01920074,47.79012848
ENST00000211287.9,2.985792178,0,0,1.653076435,1.955960092,1.709776022,0,0,1.299621881,0,5.693823323,0,0,0,0
ENST00000211314.5,5.971584356,9.252394557,22.2912958,37.19421979,20.53758096,79.50458501,7.695998086,53.8481701,49.3856315,47.58067693,49.61760324,53.2300808,106.335522,70.20774373,82.10098995
ENST00000211372.9,2261.239943,4010.252155,5175.295842,8459.618656,6541.708527,14703.2189,5970.811849,16857.52525,13307.47826,14357.31869,17728.93902,20719.55787,16676.95437,19132.07822,20058.37469
ENST00000211377.7,0,1.321770651,0,0,0,1.709776022,0,0,0,0,0.813403332,1.004341147,0,0,1.22538791
ENST00000211379.9,1.990528119,2.643541302,5.572823951,4.132691087,1.955960092,2.564664033,3.847999043,1.01600321,5.198487526,3.613722299,7.320629986,2.008682294,0,0.93610325,1.22538791
ENST00000211402.10,16.91948901,9.252394557,9.288039918,19.83691722,7.823840367,6.839104087,14.10932982,9.144028886,7.797731289,5.420583448,4.880419991,22.09550524,4.43064675,5.616619498,9.803103277
ENST00000211936.10,0.995264059,2.643541302,0,0,0,1.709776022,0,0,0,3.011435249,0,0,0,0,0
ENST00000211998.10,26.8721296,26.43541302,22.2912958,28.92883761,12.7137406,29.92108038,21.80532791,19.30406098,15.59546258,16.86403739,26.02890662,24.10418753,17.722587,32.76361374,22.05698237
ENST00000212015.11,2.985792178,0,5.572823951,4.132691087,3.911920183,1.709776022,0,2.032006419,0,0,2.440209995,0,0,0,0
ENST00000212355.9,1.990528119,0,0,0,0,0,2.565332695,0,5.848298467,1.806861149,1.626806664,2.008682294,0,1.872206499,4.901551639
