--- DATOS FILTRADOS Y DESPLAZADOS ---
Origen: Specimen_RawData_1_procesado.txt
Eje X: Lambda (Stretch) | Eje Y: Stress (kPa)

Lambda Stress
0.87566628 1.59194551
0.87552893 1.59433302
0.87539159 1.59518396
0.87530100 1.59833105
0.87516365 1.59957586
0.87502630 1.59910338
0.87493571 1.59849272
0.87479837 1.60064610
0.87466102 1.60092161
0.87452659 1.60348095
0.87438925 1.60455033
0.87425190 1.60753095
0.87416131 1.60886695
0.87402396 1.61031308
0.87393337 1.61158045
0.87379603 1.61282261
0.87365868 1.61513850
0.87352133 1.61685635
0.87343074 1.61775283
0.87329340 1.62048076
0.87315605 1.62297390
0.87301870 1.62566279
0.87288136 1.62765039
0.87274401 1.62909261
0.87260666 1.63209392
0.87247224 1.63195643
0.87237873 1.63402666
0.87224138 1.63614923
0.87210403 1.63785637
0.87201344 1.63818191
0.87187610 1.64101614
0.87173875 1.64224448
0.87160433 1.64443208
0.87151081 1.64661052
0.87137347 1.64834325
0.87123904 1.65077079
0.87114553 1.65137467
0.87100818 1.65158480
0.87091759 1.65321435
0.87078025 1.65507222
0.87068966 1.65626121
0.87055231 1.65886132
0.87041496 1.66204891
0.87032437 1.66387622
0.87018703 1.66391153
0.87004968 1.66611991
0.86995909 1.66767162
0.86982174 1.66950129
0.86968440 1.67459588
0.86959381 1.67307563
0.86945646 1.67340157
0.86931911 1.67521221
0.86922852 1.67773447
0.86913793 1.67817324
0.86904734 1.67898804
0.86895383 1.68001597
0.86881648 1.68057078
0.86872589 1.68294548
0.86858855 1.68445195
0.86845120 1.68491727
0.86831678 1.68822211
0.86817943 1.69144505
0.86804208 1.69293713
0.86795149 1.69533719
0.86781415 1.69827317
0.86767680 1.70036922
0.86758621 1.69976812
0.86744886 1.70259798
0.86735827 1.70347713
0.86722093 1.70529732
0.86712741 1.70628539
0.86699007 1.70677824
0.86685564 1.70848617
0.86676213 1.71121400
0.86662478 1.71354328
0.86649036 1.71468853
0.86635301 1.71833995
0.86621567 1.72071165
0.86607832 1.72038829
0.86598773 1.72185649
0.86585038 1.72174798
0.86571304 1.72348539
0.86562245 1.72497750
0.86548510 1.72793325
0.86534775 1.72970866
0.86516365 1.73200828
0.86502922 1.73476315
0.86489188 1.73581794
0.86479837 1.73740440
0.86466394 1.73824618
0.86457043 1.74032287
0.86443308 1.74290514
0.86434249 1.74224066
0.86420515 1.74427372
0.86411455 1.74764005
0.86397721 1.74783982
0.86383986 1.75014085
0.86370544 1.75024583
0.86356809 1.75282596
0.86347458 1.75635207
0.86334015 1.75785498
0.86320281 1.75849525
0.86310929 1.76113443
0.86297195 1.76232992
0.86288136 1.76260688
0.86274401 1.76529178
0.86265342 1.76817099
