gene_id	feature_id	lr	df	pvalue	adj_pvalue	mean_proportion_ref	mean_proportion_comp	log2FC
ENSG00000173933	ENST00000310092.12	2.688662811	1	0.101064595	0.341702673	0.21040375	0.242151959	0.202752256
ENSG00000206279	ENST00000617660.4	2.688054845	1	0.101103168	0.341751034	0.431642287	0.313836915	-0.459821147
ENSG00000079246	ENST00000485763.1	2.684260936	1	0.101344236	0.342483688	0.071461181	0.050127688	-0.511552067
ENSG00000183648	ENST00000605997.6	2.683868855	1	0.101369185	0.34248581	0.283811078	0.297528293	0.068095966
ENSG00000100519	ENST00000445930.7	2.682619394	1	0.101448735	0.342643871	0.291533915	0.35288978	0.27555392
ENSG00000125691	ENST00000584912.5	2.682369847	1	0.101464632	0.342643871	0.22949227	0.242555086	0.079866871
ENSG00000198668	ENST00000553964.5	2.680693506	1	0.101571486	0.342922481	0.116953605	0.101289343	-0.207453939
ENSG00000137409	ENST00000695042.1	2.67982397	1	0.101626961	0.343027534	0.062120353	0.074708987	0.266215781
ENSG00000169045	ENST00000502904.5	2.67200921	1	0.102127021	0.344550243	0.065034881	0.050183073	-0.374012875
ENSG00000184009	ENST00000573283.7	2.672230226	1	0.102112842	0.344550243	0.195514406	0.204913978	0.067743485
ENSG00000135930	ENST00000687222.1	2.670069998	1	0.102251526	0.344887663	0.049837455	0.027892489	-0.837353707
ENSG00000071054	ENST00000347699.8	2.669403867	1	0.102294333	0.344949424	0.040946426	0.062046184	0.599604968
ENSG00000089063	ENST00000492419.1	2.663247469	1	0.10269088	0.346203729	0.109907107	0.073116796	-0.588009926
ENSG00000205981	ENST00000482363.2	2.662617958	1	0.102731523	0.346257853	0.226309856	0.25236654	0.157221228
ENSG00000147403	ENST00000485196.5	2.66200242	1	0.102771281	0.346308969	0.130503139	0.143689965	0.138874808
ENSG00000167460	ENST00000646974.2	2.660416493	1	0.102873794	0.346571476	0.026472779	0.034649961	0.388344093
ENSG00000138382	ENST00000260953.10	2.658673726	1	0.102986574	0.346868438	0.307921318	0.367007365	0.25324726
ENSG00000100300	ENST00000583777.5	2.652645504	1	0.103377725	0.348029069	0.270033334	0.234747757	-0.202026138
ENSG00000169045	ENST00000329433.11	2.652601308	1	0.103380599	0.348029069	0.072177011	0.08781617	0.282947213
ENSG00000121022	ENST00000357849.9	2.64825002	1	0.103663958	0.348816216	0.563378033	0.700966734	0.315242667
ENSG00000121022	ENST00000521509.5	2.64825002	1	0.103663958	0.348816216	0.436621967	0.299033266	-0.54607873
ENSG00000108107	ENST00000431533.6	2.647267041	1	0.103728088	0.348883597	0.003939287	0.001836364	-1.101082281
ENSG00000116586	ENST00000368302.3	2.647183609	1	0.103733534	0.348883597	0.309878744	0.346045729	0.1592589
ENSG00000105220	ENST00000586425.2	2.643764764	1	0.103956932	0.349551461	0.085446767	0.064848999	-0.397941612
ENSG00000143947	ENST00000272317.11	2.643222742	1	0.103992398	0.34958724	0.278361075	0.29182204	0.068131365
ENSG00000164924	ENST00000457309.2	2.641902818	1	0.104078819	0.349794257	0.176049877	0.148322002	-0.247251596
ENSG00000166508	ENST00000343023.10	2.639728584	1	0.104221348	0.350189697	0.101890614	0.071113245	-0.518830967
ENSG00000175550	ENST00000312515.7	2.635976404	1	0.104467819	0.350934119	0.186776046	0.229584686	0.297716973
ENSG00000180398	ENST00000319466.9	2.633493273	1	0.104631281	0.351399403	0.220035165	0.258246509	0.231014739
ENSG00000165678	ENST00000687085.1	2.630868485	1	0.104804372	0.351896798	0.087096877	0.102252418	0.231442063
ENSG00000031698	ENST00000369923.4	2.628184993	1	0.104981659	0.35240804	0.344677871	0.272492867	-0.339030212
ENSG00000219200	ENST00000546395.5	2.62766768	1	0.105015874	0.352438879	0.170446126	0.183398616	0.105666946
ENSG00000175334	ENST00000533166.5	2.622475539	1	0.105359954	0.353425171	0.178811057	0.151163545	-0.242325698
ENSG00000274646	ENST00000619965.4	2.622519524	1	0.105357034	0.353425171	0.03000187	0.016822937	-0.834622867
ENSG00000089157	ENST00000549242.1	2.621286846	1	0.105438901	0.353521573	0.003504876	0.001337299	-1.390040921
ENSG00000155366	ENST00000369638.6	2.621635165	1	0.105415761	0.353521573	0.047667504	0.035215166	-0.436809191
ENSG00000155463	ENST00000412791.5	2.620248759	1	0.105507899	0.35358454	0.14638569	0.096516686	-0.600924238
ENSG00000182004	ENST00000475035.5	2.620403505	1	0.105497611	0.35358454	0.302877618	0.320600964	0.082043793
ENSG00000170348	ENST00000555085.1	2.618343225	1	0.105634682	0.353925196	0.072131572	0.100956242	0.485027344
ENSG00000182944	ENST00000397938.7	2.617273777	1	0.10570591	0.354079598	0.108337106	0.139824306	0.368087711
ENSG00000174444	ENST00000568588.5	2.614356127	1	0.105900502	0.354647054	0.112384062	0.098662719	-0.187860503
ENSG00000177731	ENST00000577398.6	2.611771592	1	0.106073204	0.355140955	0.186847859	0.135711138	-0.461324902
ENSG00000122085	ENST00000241527.10	2.610721439	1	0.106143465	0.355291721	0.328282828	0.325672502	-0.011517375
ENSG00000130255	ENST00000577222.5	2.608818857	1	0.106270888	0.355480782	0.299606972	0.310946293	0.053594217
ENSG00000132153	ENST00000348968.8	2.608747387	1	0.106275678	0.355480782	0.176457938	0.119934421	-0.557078557
ENSG00000132153	ENST00000472718.5	2.608747387	1	0.106275678	0.355480782	0.823542062	0.880065579	0.095768694
ENSG00000100650	ENST00000553635.5	2.607926641	1	0.106330701	0.355506353	0.192609859	0.142492534	-0.434795221
ENSG00000182628	ENST00000578105.1	2.607880224	1	0.106333813	0.355506353	0.090311676	0.075152706	-0.265087468
ENSG00000128609	ENST00000676730.1	2.607102056	1	0.106386012	0.355596446	0.01663788	0.012004528	-0.470892912
ENSG00000171960	ENST00000676675.1	2.606563076	1	0.106422183	0.355632934	0.171883513	0.209416124	0.284941354
ENSG00000126777	ENST00000395311.5	2.604547677	1	0.106557556	0.356000832	0.118310901	0.089097635	-0.409123967
ENSG00000234741	ENST00000703075.1	2.603891416	1	0.106601678	0.356063763	0.23712267	0.263642614	0.152949982
ENSG00000091483	ENST00000682567.1	2.60317136	1	0.106650111	0.356099571	0.125473723	0.10008265	-0.326193365
ENSG00000134001	ENST00000256383.11	2.602945449	1	0.106665311	0.356099571	0.345410628	0.432166439	0.323274568
ENSG00000157045	ENST00000566542.5	2.602604439	1	0.106688261	0.356099571	0.194435012	0.138357699	-0.49088511
ENSG00000203667	ENST00000498262.1	2.601126419	1	0.106787792	0.35634732	0.268474301	0.286887374	0.095700481
ENSG00000041357	ENST00000560217.5	2.600119071	1	0.106855687	0.356367384	0.094305412	0.079628763	-0.244050915
ENSG00000071127	ENST00000499869.7	2.599910876	1	0.106869725	0.356367384	0.113409118	0.146566553	0.370019275
ENSG00000105193	ENST00000251453.8	2.600294586	1	0.106843854	0.356367384	0.266310422	0.280859779	0.076741145
ENSG00000273611	ENST00000620863.4	2.597142695	1	0.107056568	0.356905917	0.310776662	0.23985853	-0.373694421
ENSG00000205981	ENST00000382564.8	2.595898363	1	0.107140673	0.357101767	0.267718174	0.294981274	0.139908293
ENSG00000276230	ENST00000621211.2	2.590912487	1	0.1074784	0.358142649	0.217865216	0.168724446	-0.368766857
ENSG00000239927	ENST00000430900.6	2.590220805	1	0.107525345	0.358214315	0.217533722	0.169636151	-0.358795417
ENSG00000010219	ENST00000545571.5	2.588634737	1	0.107633076	0.358403637	0.240139507	0.170095514	-0.497527674
ENSG00000278270	ENST00000610799.4	2.588729358	1	0.107626646	0.358403637	0.019459951	0.009965872	-0.965440086
ENSG00000075415	ENST00000549338.5	2.586951905	1	0.10774751	0.358699867	0.093634309	0.109004862	0.219283332
ENSG00000169689	ENST00000580090.5	2.58625616	1	0.10779486	0.358772683	0.022538516	0.015680271	-0.523442058
ENSG00000138835	ENST00000478599.5	2.585291189	1	0.107860571	0.35890656	0.060998238	0.086055834	0.496505418
ENSG00000184900	ENST00000332859.11	2.583387915	1	0.107990305	0.359253361	0.267909466	0.310857999	0.214510148
ENSG00000102317	ENST00000466764.5	2.582693661	1	0.108037671	0.359326046	0.05864968	0.08385132	0.515710245
ENSG00000101294	ENST00000340852.9	2.582215062	1	0.108070336	0.359326948	0.218102434	0.267794745	0.296121781
ENSG00000135316	ENST00000677646.1	2.581447691	1	0.108122734	0.359326948	0.137254902	0.1050091	-0.386343317
ENSG00000175550	ENST00000530791.5	2.581151638	1	0.108142957	0.359326948	0.141542612	0.104661693	-0.43550295
ENSG00000196262	ENST00000415933.5	2.581787819	1	0.108099506	0.359326948	0.085351322	0.097072159	0.185644091
ENSG00000205352	ENST00000379786.8	2.580821311	1	0.108165526	0.359326948	0.103808079	0.078468704	-0.403729447
ENSG00000073584	ENST00000348513.12	2.580119046	1	0.108213523	0.359401612	0.130037662	0.190923229	0.554063116
ENSG00000170906	ENST00000485876.6	2.578716248	1	0.10830947	0.359635454	0.403750951	0.419476043	0.05512276
ENSG00000073578	ENST00000509564.1	2.574742493	1	0.10858177	0.359967365	0.087417351	0.061066884	-0.517529424
ENSG00000140264	ENST00000403425.5	2.576806013	1	0.108440274	0.359967365	0.051369414	0.046942277	-0.130021796
ENSG00000140374	ENST00000689730.1	2.573901568	1	0.10863949	0.359967365	0.07342773	0.050603112	-0.537098872
ENSG00000167085	ENST00000617874.5	2.576424533	1	0.108466417	0.359967365	0.117344549	0.140409159	0.258886219
ENSG00000174851	ENST00000494836.2	2.574150986	1	0.108622367	0.359967365	0.18546748	0.133101971	-0.478634305
ENSG00000182004	ENST00000483099.5	2.574065478	1	0.108628237	0.359967365	0.30518029	0.322798551	0.080972317
ENSG00000197548	ENST00000435760.6	2.575713453	1	0.108515166	0.359967365	0.045894622	0.066790043	0.54130795
ENSG00000224531	ENST00000376935.4	2.574339002	1	0.108609461	0.359967365	0.313492063	0.467147436	0.57544903
ENSG00000224531	ENST00000416247.4	2.574339002	1	0.108609461	0.359967365	0.686507937	0.532852564	-0.365539993
ENSG00000103507	ENST00000567682.1	2.569254101	1	0.108959097	0.360941426	0.120197838	0.084290336	-0.511971809
ENSG00000119655	ENST00000557510.5	2.567780897	1	0.109060625	0.361192784	0.056015589	0.043703689	-0.358073301
ENSG00000288663	ENST00000676632.1	2.565100196	1	0.109245636	0.361720443	0.039449118	0.029197555	-0.434145503
ENSG00000141367	ENST00000700710.1	2.56240332	1	0.109432111	0.362252701	0.054606876	0.075748745	0.472139357
ENSG00000123297	ENST00000540550.6	2.561200293	1	0.109515407	0.362443235	0.174603175	0.128799563	-0.438952091
ENSG00000150093	ENST00000678701.1	2.560537566	1	0.109561323	0.362509999	0.059517575	0.046792628	-0.34703448
ENSG00000203875	ENST00000659276.1	2.557183023	1	0.109794063	0.363194738	0.171663103	0.160966256	-0.092821702
ENSG00000095380	ENST00000210444.6	2.553219532	1	0.110069753	0.363935727	0.5	0.584950526	0.226386514
ENSG00000095380	ENST00000461452.1	2.553219532	1	0.110069753	0.363935727	0.5	0.415049474	-0.268644778
ENSG00000100764	ENST00000261303.13	2.55086966	1	0.110233563	0.364391792	0.342175066	0.382461109	0.160578416
ENSG00000116857	ENST00000367333.6	2.546921091	1	0.110509423	0.365217952	0.203508772	0.136549502	-0.575666932
ENSG00000167468	ENST00000706714.1	2.545438482	1	0.110613199	0.365475144	0.13244983	0.148822223	0.168143983
ENSG00000100320	ENST00000695804.1	2.544631366	1	0.110669738	0.365576179	0.05673588	0.081916889	0.529899528
ENSG00000243927	ENST00000477091.5	2.536556883	1	0.111237119	0.367364238	0.382389163	0.473413261	0.308058481
ENSG00000182481	ENST00000676857.1	2.536116748	1	0.111268139	0.367380523	0.059908331	0.071939634	0.264030165
ENSG00000099817	ENST00000215587.11	2.532540832	1	0.111520512	0.368127485	0.172620451	0.218725261	0.341516453
ENSG00000114383	ENST00000454201.5	2.531662277	1	0.111582613	0.368129856	0.184143223	0.266359708	0.532547563
ENSG00000127022	ENST00000680837.1	2.531688199	1	0.11158078	0.368129856	0.021426965	0.030056015	0.488226237
ENSG00000203875	ENST00000662914.1	2.531421262	1	0.111599656	0.368129856	0.002537329	0.003967463	0.644906273
ENSG00000117122	ENST00000375535.4	2.530116846	1	0.111691945	0.368348003	0.342650971	0.405308447	0.24228047
ENSG00000205336	ENST00000562558.6	2.529734678	1	0.111719	0.368350962	0.282734347	0.4046875	0.517361132
ENSG00000064012	ENST00000673742.1	2.527124613	1	0.111903967	0.368874453	0.157828283	0.09280379	-0.766100127
ENSG00000111237	ENST00000549578.6	2.526689705	1	0.11193482	0.368889806	0.181234493	0.200177221	0.143420254
ENSG00000100320	ENST00000262829.11	2.522641174	1	0.112222482	0.369751284	0.060179698	0.081570847	0.438776749
ENSG00000104522	ENST00000425753.7	2.521392918	1	0.112311339	0.36995749	0.30677987	0.364557195	0.248941358
ENSG00000243147	ENST00000476552.1	2.518701868	1	0.112503164	0.370502703	0.046225417	0.038328883	-0.270254385
ENSG00000196139	ENST00000603484.1	2.517737961	1	0.112571962	0.370642592	NA	0.09826647	NA
ENSG00000161960	ENST00000581544.5	2.516483924	1	0.112661536	0.370850808	0.221479544	0.205091087	-0.11090866
ENSG00000088833	ENST00000353088.6	2.511587811	1	0.113012014	0.371917546	0.178102113	0.239999757	0.430328307
ENSG00000067560	ENST00000678200.1	2.508844733	1	0.113208896	0.372478429	0.115196816	0.10279642	-0.164310819
ENSG00000291814	ENST00000708857.1	2.505933632	1	0.113418251	0.373080078	0.184164614	0.25262172	0.455982802
ENSG00000108107	ENST00000428193.6	2.504512417	1	0.113520615	0.373329588	0.003742328	0.001790921	-1.063234063
ENSG00000182944	ENST00000360091.3	2.503786035	1	0.113572972	0.373414567	0.11255686	0.085121467	-0.40305907
ENSG00000198715	ENST00000622703.4	2.497460641	1	0.114030029	0.374829801	0.262510823	0.189241202	-0.47215067
ENSG00000111640	ENST00000396856.5	2.496856988	1	0.114073753	0.374886019	0.127474807	0.136432785	0.097978208
ENSG00000130303	ENST00000252593.7	2.489026182	1	0.11464264	0.376579812	0.608465608	0.690011401	0.181444478
ENSG00000130303	ENST00000527220.2	2.489026182	1	0.11464264	0.376579812	0.391534392	0.309988599	-0.336923881
ENSG00000158710	ENST00000368096.5	2.488337437	1	0.114692825	0.376583589	0.439291188	0.410620246	-0.097372796
ENSG00000227715	ENST00000471291.5	2.488276389	1	0.114697274	0.376583589	0.195415449	0.146637776	-0.414287719
