"gene_id","a.value","m.value","p.value","q.value","rank","estimatedDEG"
"ENSG00000249119",2.60698326059891,0.651124176802967,0.414787996183592,0.87501668000316,6200,0
"ENSG00000249242",0.599262956264723,-0.701285864971866,0.736191566471489,0.968949434453719,9943,0
"ENSG00000249252",0.9548144773962,-1.30215317508717,0.420559762445501,0.87501668000316,6279.5,0
"ENSG00000249307",1.01647406742121,-1.02339052061508,0.637908376473992,0.955745868792631,8732,0
"ENSG00000249348",4.78682751861264,-2.05871914316898,0.0136161836116217,0.213338971200233,835,0
"ENSG00000249437",0.691619174681661,0.970755883680548,0.556414397203108,0.931485243104922,7818,0
"ENSG00000249464",4.34207228083366,1.2739612001237,0.139588019087265,0.63615173016536,2871,0
"ENSG00000249590",2.77179043522667,-0.796293571833953,0.487654314242086,0.904016842193108,7059,0
"ENSG00000249592",2.13134181733881,-0.548702191525557,0.733735128861984,0.968725507412806,9911,0
"ENSG00000249614",2.57832197723631,-2.17653621926113,0.0583945142582608,0.446490792206899,1711,0
"ENSG00000249624",4.00359109959117,-0.681268069798633,0.311271075949995,0.820817845825877,4959,0
"ENSG00000249673",0.0377615818146613,-4.80800288734578,0.0426065270690262,0.381941250876311,1460,0
"ENSG00000249709",1.20084669845597,-0.252055269736208,0.83964994571261,0.985491306680762,11149,0
"ENSG00000249736",0.198830202201703,1.66777362834441,0.505193240955415,0.908487103273492,7278,0
"ENSG00000249751",7.05985714414777,0.945201777715358,0.0850896254373524,0.529350766944215,2103,0
"ENSG00000249773",5.79025640699528,1.14910489439815,0.017863847325111,0.243543785199013,960,0
"ENSG00000249774",5.39580189077585,-0.808789065112076,0.156526237241491,0.664492080011191,3082,0
"ENSG00000249784",10.1030036437723,-0.646167550074161,0.13047791382279,0.617834636799085,2764,0
"ENSG00000249790",1.11930616662455,0.656204866124005,0.64754348941153,0.959035695024728,8836,0
"ENSG00000249816",1.12068883960381,-2.51095478935978,0.382906265913275,0.858204147095898,5838,0
"ENSG00000249859",6.49828720742853,0.407823166502384,0.292742619153861,0.808257502869413,4739,0
"ENSG00000249867",0.895178638157376,1.81539128567741,0.198512011130233,0.716724193564824,3625,0
"ENSG00000249915",6.08968151169052,0.328746661758379,0.368732075725203,0.85232170366569,5662,0
"ENSG00000250021",2.40986867026674,0.123862100716356,0.920168675669341,0.994781761699087,12094,0
"ENSG00000250073",-1.35378005894853,4.34071130701331,0.0040945276638789,0.127326555774602,420,0
"ENSG00000250127",1.47992910665147,0.000408440247749997,0.990528432679399,0.998689351445079,12980,0
"ENSG00000250135",0.575701260860919,-3.420979631874,0.120161974780532,0.599572979766527,2623,0
"ENSG00000250159",2.60893896882332,-2.43387281437582,0.0879626250178086,0.53496542664549,2151,0
"ENSG00000250241",0.0686350473515216,3.40738331864404,0.235418606419592,0.757049362508713,4069,0
"ENSG00000250303",2.71304692576784,1.3989015417377,0.341633162991717,0.832143181356803,5372,0
"ENSG00000250312",1.01557958090732,-0.256202063738772,0.81071883514944,0.982536165318031,10791,0
"ENSG00000250317",4.79066857257212,0.248914917105115,0.676167386230595,0.963261814568632,9184,0
