0.489966	0.009214
0.491594	0.009632
0.493248	0.00944
0.494938	0.00959
0.496656	0.009504
0.498468	0.009954
0.500218	0.009866
0.50197	0.01004
0.503652	0.010308
0.505308	0.010084
0.506998	0.010616
0.508718	0.009558
0.51009	0.008608
0.511558	0.009782
0.513342	0.008036
0.515126	0.009526
0.516748	0.009066
0.518374	0.010134
0.519968	0.010356
0.521592	0.010538
0.523278	0.011636
0.524998	0.010516
0.526716	0.011404
0.528468	0.011056
0.530122	0.010652
0.531906	0.011432
0.533528	0.010432
0.534998	0.011458
0.536718	0.011186
0.538564	0.01106
0.540374	0.01266
0.541966	0.011146
0.543468	0.012248
0.545028	0.011618
0.546624	0.012036
0.54825	0.012056
0.549904	0.011934
0.551528	0.012568
0.553184	0.011906
0.554842	0.012784
0.556624	0.012384
0.558342	0.01275
0.560124	0.012796
0.56181	0.01264
0.563468	0.012852
0.565154	0.012764
0.566626	0.012856
0.568154	0.01291
0.569938	0.012872
0.571684	0.013312
0.57331	0.013354
0.574908	0.013456
0.576558	0.01362
0.578278	0.013648
0.579998	0.013788
0.581652	0.014094
0.583406	0.014162
0.585186	0.014112
0.586844	0.014434
0.5885	0.014364
0.590156	0.014398
0.59178	0.01448
0.59334	0.014888
0.595124	0.014366
0.596906	0.01528
0.598528	0.014322
0.60009	0.01526
0.60156	0.014986
0.603216	0.015214
0.604844	0.015456
0.60659	0.015248
0.608282	0.015676
0.609906	0.015294
0.611716	0.015576
0.61356	0.015802
0.61528	0.015712
0.61703	0.016254
0.618718	0.016064
0.620406	0.01634
0.622124	0.016324
0.62353	0.016554
0.625156	0.016562
0.62678	0.01674
0.62853	0.01699
0.630218	0.017012
0.631812	0.017244
0.633404	0.017204
0.635028	0.01748
0.636654	0.01754
0.63831	0.017606
0.64	0.017886
0.641752	0.017846
0.643528	0.0183
0.64528	0.017996
0.646842	0.01835
0.648404	0.018396
0.649936	0.018396
0.651718	0.018614
0.653594	0.018842
0.655374	0.019148
0.656966	0.019106
0.6585	0.019524
0.66012	0.01933
0.66172	0.019742
0.663374	0.01966
0.665152	0.019918
0.66681	0.02009
0.668498	0.020154
0.670248	0.020444
0.67197	0.02067
0.673686	0.020768
0.675342	0.020862
0.67703	0.02108
0.678686	0.021044
0.680154	0.02125
0.681626	0.021242
0.683406	0.021606
0.685184	0.021644
0.686748	0.021812
0.688248	0.021896
0.689814	0.021834
0.691466	0.022182
0.693184	0.0224
0.694904	0.02283
0.69659	0.02325
0.698342	0.023326
0.700186	0.023716
0.701874	0.023828
0.7035	0.02387
0.70506	0.023976
0.706624	0.02399
0.708312	0.024514
0.710188	0.024446
0.711874	0.02478
0.713498	0.02499
0.71503	0.02503
0.716654	0.025274
0.71828	0.025464
0.719998	0.025654
0.721716	0.025838
0.723342	0.026144
0.72506	0.026342
0.72675	0.026574
0.728466	0.026936
0.73006	0.027066
0.731778	0.027302
0.733562	0.027484
0.735342	0.027694
0.73678	0.027878
0.73828	0.028058
0.740028	0.028326
0.741778	0.02855
0.743468	0.028584
0.745092	0.028704
0.746684	0.028894
0.74831	0.029194
0.750028	0.029458
0.751686	0.029726
0.753406	0.030014
0.755154	0.030372
0.756938	0.030664
0.758654	0.030914
0.760374	0.031132
0.761842	0.031318
0.76334	0.031502
0.76503	0.031816
0.766876	0.03206
0.768498	0.032328
0.77006	0.032576
0.771656	0.032804
0.773278	0.033204
0.774966	0.03339
0.77656	0.033796
0.77831	0.03392
0.779968	0.034278
0.781718	0.034568
0.783404	0.03488
0.785248	0.035404
0.786968	0.03569
0.788622	0.035948
0.790404	0.036146
0.792062	0.036452
0.793468	0.036744
0.794936	0.037002
0.796654	0.037356
0.798406	0.037712
0.800092	0.038118
0.801748	0.038376
0.80331	0.038654
0.804904	0.03895
0.806592	0.039284
0.808312	0.039732
0.81	0.03999
0.811686	0.040454
0.813406	0.040714
0.815154	0.041166
0.816906	0.041442
0.818502	0.041738
0.820032	0.04214
0.821686	0.042506
0.823406	0.042948
0.825218	0.043336
0.826904	0.043682
0.82847	0.044062
0.830094	0.044418
0.831686	0.044856
0.833374	0.045178
0.83506	0.045674
0.836718	0.046114
0.838404	0.046504
0.840092	0.047006
0.84178	0.047466
0.843406	0.047908
0.845154	0.048126
0.846968	0.04846
0.848748	0.048924
0.850122	0.049286
0.85153	0.049636
0.853218	0.050044
