"gene_id","a.value","m.value","p.value","q.value","rank","estimatedDEG"
"ENSG00000005059",3.95865890371116,0.026505384659897,0.867682690856423,0.965103128992466,12002,0
"ENSG00000005073",2.16538019316928,-1.00075067177106,0.33393672731025,0.697857468170992,6387,0
"ENSG00000005075",9.28023666585892,0.691518566315889,0.0214845710421657,0.180516367516648,1589,0
"ENSG00000005100",1.27574843796852,-1.23725728455458,0.195799232469175,0.552912691147276,4726,0
"ENSG00000005156",3.2256913639188,0.658785042247767,0.481626534280698,0.800007101922369,8037,0
"ENSG00000005175",3.01402214468961,0.153599673048734,0.693674265169448,0.900755024330036,10277,0
"ENSG00000005187",2.05519785355056,-1.44314574212868,0.229192308814237,0.59277652434854,5162,0
"ENSG00000005189",0.865075390805596,0.692017468103766,0.767489273304157,0.930000842973662,11018,0
"ENSG00000005194",5.00482628280307,0.199712139117265,0.57633943289423,0.850713960041002,9045,0
"ENSG00000005206",2.28627481688967,0.30712602206457,0.691783938058946,0.900020206297505,10262,0
"ENSG00000005238",4.72559595548099,-1.74675147079028,0.0790066847489747,0.361858747198477,2915,0
"ENSG00000005243",3.06277757699775,1.00946746177001,0.223477242733026,0.586694913975403,5085,0
"ENSG00000005249",4.91254303656957,-0.892833963164111,0.291819634384483,0.662261420817139,5883,0
"ENSG00000005302",6.39496078779466,-1.19426862275218,0.0196310551563415,0.171303410060337,1530,0
"ENSG00000005339",2.19130585435292,0.267800561866366,0.741815559350431,0.920072068573753,10764,0
"ENSG00000005436",3.68241966630057,0.176376830004857,0.770167828667883,0.930965204214116,11045,0
"ENSG00000005448",5.32347599606412,0.312516986728903,0.460562430371714,0.787017663879784,7813,0
"ENSG00000005469",2.36058899231163,0.77136871857785,0.342926726808934,0.7038300891047,6505,0
"ENSG00000005483",3.5630375163161,-0.463625699554086,0.668418675213298,0.890357949992291,10023,0
"ENSG00000005486",4.29463309446666,0.747874080672916,0.43138396103659,0.768967392108616,7489,0
"ENSG00000005700",3.55510481452927,-0.560754793589397,0.522097164206721,0.822328981229409,8476,0
"ENSG00000005801",5.89202084018413,0.75123797594174,0.0669659256756787,0.331207390120451,2698,0
"ENSG00000005810",3.10989452663673,0.642066781377782,0.526403057456585,0.824123997913817,8521,0
"ENSG00000005812",2.74532204053836,-0.141703999012322,0.916048625019099,0.977658556682457,12508,0
"ENSG00000005882",2.93316449633624,0.602966532308091,0.542184002137111,0.833050342052993,8689,0
"ENSG00000005884",4.74544388165211,1.33196567972067,0.000578139682753053,0.0181191147991456,426,1
"ENSG00000005889",4.09069379408572,-0.26907631915685,0.842263106336094,0.955042411593853,11772,0
"ENSG00000005893",5.3499642843148,0.00806847152929713,0.995840036369844,1,13287,0
"ENSG00000006007",4.29979321122426,-0.320147611012699,0.444666431118683,0.778638495065301,7624,0
"ENSG00000006015",5.68222108748474,-0.231956541469308,0.591232897196999,0.857935075717699,9200,0
"ENSG00000006025",-1.72234079334204,-5.08948475034772,0.0469194871362267,0.278481921954842,2249,0
"ENSG00000006042",5.8069214650434,-0.398435579670887,0.440506507976778,0.775679555262195,7582,0
"ENSG00000006118",4.47130420295885,0.342953271195142,0.655120773916997,0.88437992442526,9890,0
"ENSG00000006125",5.82707189046554,-0.183612037671548,0.738429356152193,0.919318382505402,10724,0
"ENSG00000006194",2.99526464626282,-0.910438365101847,0.575616413887504,0.849929048066231,9041,0
