"Log2MeanExon"	"Log2FC"	"pvalue"	"padj"
"MSTRG.6455:ENST00000548714.5"	-2.56964139048448	11.9472176494619	0.605628498851704	1
"MSTRG.6455:ENST00000549074.5"	-2.59346106942759	1.26080686495531	0.657289590742365	1
"ENSG00000171155.8:ENST00000304661.6"	4.28843880928321	0.0234340933174995	0.830089657577509	1
"ENSG00000171155.8:ENST00000371313.2"	3.31771870902906	-0.0418027973669841	0.830207352323396	1
"MSTRG.13772:MSTRG.13772.13"	4.29895335062809	-0.0814596607078482	0.602015191579865	1
"MSTRG.13772:ENST00000651137.1"	4.52092427174772	0.112162420022471	0.506760529029958	1
"MSTRG.13772:ENST00000586534.6"	4.46297708853836	0.0795110275748669	0.588686801191389	1
"MSTRG.13772:ENST00000592268.5"	4.39584284266014	-0.0721902226108746	0.636705510812723	1
"MSTRG.13772:ENST00000590881.1"	4.14418299734958	-0.102632607601983	0.517627660110999	1
"MSTRG.13772:MSTRG.13772.7"	4.26072527862113	0.0477736689294632	0.745466288266311	1
"MSTRG.13772:ENST00000591499.5"	1.35579564646985	-0.23100668649843	0.570923926556371	1
"ENSG00000104522.16:ENST00000529064.5"	4.28940309789397	-0.0358185207344262	0.808515823535433	1
"ENSG00000104522.16:ENST00000532308.5"	1.00016559131315	0.0287287260362282	0.975820491739777	1
"ENSG00000104522.16:ENST00000529048.5"	-1.30044701755454	-0.662310553621418	0.603465177243371	1
"MSTRG.18040:ENST00000359540.7"	4.54027116548325	0.0272345485824284	0.827002525247389	1
"MSTRG.18040:ENST00000305877.13"	4.55157761393789	0.0085175998286946	0.945813614050678	1
"MSTRG.18040:ENST00000436990.2"	4.50049775098808	-0.0369508254497237	0.772706466048239	1
"MSTRG.8729:MSTRG.8729.1"	4.70887686930348	-0.0844385256511799	0.517537231732136	1
"MSTRG.8729:MSTRG.8729.5"	3.84304672451355	-0.0833830463604719	0.725236494945734	1
"MSTRG.8729:MSTRG.8729.6"	3.80719705379239	-0.0912367739139808	0.734125997065531	1
"MSTRG.8729:ENST00000557135.5"	2.94514324103484	-0.0179570983849682	0.967915012712737	1
"MSTRG.8729:ENST00000557347.5"	-1.03947496757868	0.665133712389216	0.549865688651423	1
"MSTRG.8729:ENST00000553808.5"	-0.446893543162217	0.319240921471413	0.728827756940997	1
"MSTRG.8729:ENST00000557094.5"	-1.68502480641756	-0.47807667659938	0.610003994009957	1
"MSTRG.624:ENST00000474160.1"	-1.77378780505044	1.46192971015646	0.838671610113996	1
"MSTRG.24763:ENST00000341567.8"	4.68439381757294	-0.0566519913957473	0.52997653378021	1
"MSTRG.24763:ENST00000433271.6"	3.98293740028244	0.0878845681198777	0.530270898350207	1
"MSTRG.4490:ENST00000431742.2"	3.29779368734585	-0.19490434143626	0.608842997410822	1
"MSTRG.15758:ENST00000264255.8"	4.73042285819735	0.318592300464402	0.745675436157408	1
"MSTRG.15758:ENST00000434323.5"	0.311356546016506	-0.143781432145482	0.618070544715145	1
"MSTRG.15758:ENST00000463385.5"	2.60123114782609	-0.197006385871182	0.517270625302323	1
"MSTRG.15758:ENST00000409434.5"	2.59059774309988	-0.0969473058963723	0.709904758714278	1
"MSTRG.21625:ENST00000512629.5"	1.33685301904953	-0.137285042017506	0.869971495625166	1
"MSTRG.21625:MSTRG.21625.34"	0.176288928282529	-0.532780153042396	0.62696765815619	1
"MSTRG.21625:MSTRG.21625.35"	1.16570755736545	0.0895986029326294	0.930685565309492	1
"MSTRG.21625:ENST00000514873.5"	-1.68047412486857	2.2714486788767	0.514738011601968	1
"MSTRG.16452:MSTRG.16452.26"	2.72686821010704	0.334570606210341	0.673780378697978	1
"MSTRG.16452:MSTRG.16452.16"	2.91822489992137	0.0540962710225106	0.872755370644523	1
"MSTRG.16452:MSTRG.16452.1"	1.99639358296182	-0.0192615585369023	0.73285610222547	1
"MSTRG.16452:ENST00000440180.5"	3.26987961174739	0.124985518131247	0.632915478261849	1
"MSTRG.16452:ENST00000341582.10"	1.46439779643751	-0.0954492137992775	0.67308845968997	1
"MSTRG.16452:ENST00000341222.10"	3.46212773024581	-0.0662097649584736	0.793883515414414	1
"MSTRG.16452:MSTRG.16452.27"	3.27456814770106	0.110980980114554	0.716319380711778	1
"MSTRG.16452:ENST00000443227.5"	1.03413177955759	0.288069407681939	0.918699625154779	1
"MSTRG.16452:ENST00000462763.5"	0.435090424937293	0.329742982296739	0.685943344457097	1
"MSTRG.16452:ENST00000494258.5"	1.93489354822391	-0.122332521314256	0.611343256663538	1
"MSTRG.16452:MSTRG.16452.44"	0.288316151046065	-0.500713659738082	0.495946380406731	1
"MSTRG.16452:MSTRG.16452.41"	1.2652828947996	0.142857784947674	0.829493684120079	1
"MSTRG.16452:MSTRG.16452.28"	1.00498616458818	0.111856252646954	0.89244814121153	1
"MSTRG.16452:MSTRG.16452.3"	1.90511287469391	-0.0856238468425672	0.784431553176623	1
"MSTRG.16452:MSTRG.16452.46"	1.78577116741622	-0.0621710656760808	0.830166791551549	1
"MSTRG.16452:ENST00000461820.5"	1.07198928270393	0.262886174039593	0.610864285056154	1
"MSTRG.16452:MSTRG.16452.15"	0.210532584890206	0.12883573889639	0.904845752891527	1
"MSTRG.16452:ENST00000342795.9"	0.330215951489165	-0.0711261113409248	0.90747923513146	1
"MSTRG.16452:MSTRG.16452.12"	0.354910598677651	0.0976097824126245	0.944161795540323	1
"MSTRG.16452:MSTRG.16452.42"	-0.525891293214271	0.113622743811684	0.934299835537082	1
"MSTRG.16452:MSTRG.16452.36"	0.718636424760883	0.0620401695380615	0.889144575902351	1
"MSTRG.18398:ENST00000407253.7"	3.05248935150328	0.190319407980399	0.863409718715299	1
"MSTRG.15698:MSTRG.15698.1"	3.16150145521494	-0.0189506211166703	0.90994974768186	1
"MSTRG.15698:ENST00000410792.1"	3.13290502910902	0.0191999250236981	0.909962720256895	1
"MSTRG.24652:ENST00000679209.1"	4.47283451082579	-0.0252078756464735	0.817013155779122	1
"MSTRG.24652:ENST00000223369.3"	4.447299720851	0.041376678381984	0.808770492039313	1
"MSTRG.24652:ENST00000678359.1"	4.38314580018309	-0.0568054844137933	0.655478542713681	1
"MSTRG.24652:ENST00000677436.1"	4.44568800340417	-0.0317930593787299	0.781825577720432	1
"MSTRG.24652:MSTRG.24652.2"	0.69952120406079	0.0857297524327968	0.68236287014035	1
"MSTRG.24652:ENST00000677090.1"	-0.418152258960856	0.463116517619947	0.589382844396427	1
"MSTRG.8241:ENST00000216416.9"	4.97563538522628	0.0168731976456167	0.773909030072281	1
"MSTRG.8241:ENST00000557659.5"	1.0616771214626	-0.328177728677692	0.564790343373453	1
"MSTRG.8241:ENST00000556113.1"	1.02063494634656	-0.013570254739401	0.994641062312388	1
"MSTRG.28431:ENST00000494801.5"	4.60716525321566	0.00578108407793021	0.91223628563702	1
"MSTRG.28431:MSTRG.28431.3"	1.32640155120121	-0.197692396077197	0.530098034827482	1
"MSTRG.16926:ENST00000379751.5"	4.15168549523574	0.079885107760207	0.557584215801804	1
"MSTRG.16926:MSTRG.16926.2"	4.06573978269692	0.0744331593097476	0.59898084065342	1
"MSTRG.5623:ENST00000281428.12"	4.75329370757007	0.0035198135872978	0.923121610909484	1
"MSTRG.5623:ENST00000696982.1"	4.51846613147942	-0.0703952700480084	0.666607761162705	1
"MSTRG.5623:ENST00000608303.5"	4.39072611398391	0.0396285651869031	0.75841719234976	1
"MSTRG.5623:MSTRG.5623.11"	-1.25900896246157	0.237595166794278	0.972682390387518	1
"MSTRG.1542:ENST00000496843.1"	4.22638211677419	0.082860611527984	0.540423737621182	1
"MSTRG.1542:ENST00000605497.5"	0.954102132443017	0.157805508899409	0.673134156746543	1
"ENSG00000278845.5:ENST00000619548.1"	4.49805400137033	-0.021276124326242	0.841170795832226	1
"ENSG00000278845.5:ENST00000613675.5"	4.46838917596706	0.0220099611359528	0.84117086441057	1
"MSTRG.18225:ENST00000266087.12"	4.35092443156852	-0.0513123703582874	0.724903856726989	1
"MSTRG.18225:ENST00000452138.3"	4.35397756840798	0.000328560433334957	0.999206733013014	1
"MSTRG.18225:ENST00000492535.1"	4.29729009408087	-0.0041968751664978	0.971379890768239	1
"MSTRG.18225:ENST00000420700.5"	4.37615155642857	0.0138982148019995	0.930125700985217	1
"MSTRG.18225:ENST00000397426.5"	4.36579423786156	0.0226500401519294	0.874874141162195	1
"MSTRG.18225:ENST00000425028.5"	4.3025793181649	0.0966633876830798	0.519670687444193	1
"MSTRG.18225:MSTRG.18225.2"	3.7391041754008	-0.132414530937336	0.497349691552648	1
"MSTRG.8155:ENST00000554869.5"	5.68328114016948	0.0336770250414213	0.575750316344079	1
"ENSG00000291173.1:ENST00000528437.7"	6.93573744652273	-0.0288991367730924	0.778337920776637	1
"ENSG00000291173.1:ENST00000527637.6"	7.00576883808675	0.0467333971123587	0.527774315543697	1
"ENSG00000291173.1:ENST00000530264.1"	-1.18377759688057	9.15111852367033	1	1
"ENSG00000270647.7:ENST00000605844.6"	4.29168223679763	-0.0310677077590551	0.727252913074626	1
"ENSG00000270647.7:ENST00000604841.5"	4.18538775551173	-0.0644533469687696	0.62616104282594	1
"ENSG00000270647.7:ENST00000603777.6"	4.14149801634028	0.00213376640376151	0.980310966465103	1
"ENSG00000270647.7:ENST00000603393.6"	0.724100241717153	0.508595891697485	0.58451020895037	1
"ENSG00000270647.7:ENST00000604694.2"	0.657531233320406	0.274076157748518	0.815806503780257	1
"ENSG00000270647.7:ENST00000604434.1"	-1.90510369266287	0.271132747736115	1	1
"ENSG00000270647.7:ENST00000685897.1"	-1.608999642216	0.410737748110726	1	1
"ENSG00000270647.7:ENST00000603967.1"	-2.32477000658776	-1.76881898196874	0.69319264801612	1
"MSTRG.22492:ENST00000514611.1"	4.25998201546617	0.198968984195497	0.815078082045539	1
"MSTRG.4342:ENST00000334956.15"	4.75260383646822	0.0250671764218016	0.801676364471825	1
"ENSG00000262666.5:ENST00000574749.5"	3.12528403152952	-0.0490490458738839	0.816869966913839	1
"ENSG00000262666.5:ENST00000619949.1"	2.60266057365476	0.0161435707648168	0.884357591787831	1
"ENSG00000262666.5:ENST00000575430.5"	2.18442659296286	0.20992692943746	0.520013168491544	1
"MSTRG.5707:ENST00000359843.8"	3.79123839905937	-0.0723095516067178	0.681711362812634	1
"MSTRG.5707:ENST00000627656.2"	3.71139511896786	-0.0324595086357422	0.854878011897009	1
"MSTRG.5707:ENST00000342628.6"	3.68835510384187	0.0249520597044843	0.890893281156561	1
"MSTRG.5707:ENST00000361953.7"	3.69480790004634	0.0174752610962523	0.928373728206817	1
"MSTRG.5707:ENST00000536066.1"	3.70558383960187	0.0468139942452725	0.804856517720858	1
"MSTRG.5707:ENST00000545049.1"	-1.98237391977304	0.973999250619676	0.553463557249337	1
"MSTRG.15186:ENST00000409011.5"	6.18695122669097	-0.0227992606972043	0.761211500615316	1
"MSTRG.15186:ENST00000281950.8"	6.18427137134787	-0.0148955635035506	0.843621960622425	1
"MSTRG.15186:ENST00000409566.1"	6.25598118677789	0.0362244044895759	0.620080652777595	1
"ENSG00000237155.3:ENST00000439190.2"	5.35652600623568	0.0304866726138959	0.746849160907703	1
"ENSG00000237155.3:ENST00000416336.1"	5.23852596983362	-0.0322408269139602	0.746862815682251	1
"MSTRG.16865:MSTRG.16865.2"	4.81230112823221	0.0253522299733016	0.904289717719514	1
"MSTRG.16865:ENST00000400770.6"	4.93064472015999	0.0360478615129391	0.97429266243171	1
"MSTRG.12069:ENST00000361665.7"	4.82560119455927	0.100370555759975	0.724144198121729	1
"MSTRG.1051:ENST00000351223.7"	3.98186200835599	-0.0107024145686276	0.853819341255428	1
"MSTRG.1051:ENST00000481782.1"	3.76187382112937	-0.0173169154696313	0.825707869716599	1
"MSTRG.1051:MSTRG.1051.7"	3.70922867286804	-0.0859337624241516	0.576906695215861	1
"MSTRG.1051:ENST00000537798.5"	3.70488330089774	0.0422797306481724	0.910441127033931	1
"MSTRG.1051:MSTRG.1051.5"	3.73237949033242	0.0299581635753614	0.897958377205895	1
"MSTRG.1051:MSTRG.1051.3"	2.93061980569011	-0.147750289109403	0.532330786460547	1
"MSTRG.1051:ENST00000453748.5"	0.490973571915707	0.244334128656504	0.706967528525023	1
"MSTRG.27942:MSTRG.27942.4"	3.01309615884672	0.0655472782331481	0.935836372807546	1
"MSTRG.27942:MSTRG.27942.2"	0.078738230914449	-0.00301037114182519	0.781525416079723	1
"MSTRG.2456:ENST00000646651.1"	6.61782293409912	0.0049189370804914	0.913247884649274	1
"MSTRG.2456:ENST00000487227.6"	6.60420831946876	0.00348454740778692	0.930221463820036	1
"MSTRG.2456:ENST00000699424.1"	6.41053977743012	0.0216593091665196	0.734142942910405	1
"MSTRG.2456:ENST00000699423.1"	6.61353725350885	0.00631606223176018	0.892643408499402	1
"MSTRG.2456:ENST00000646595.1"	6.57345732676118	0.0137259639992235	0.806714827483178	1
"MSTRG.2456:ENST00000643045.1"	4.26532118800062	0.0994424781443506	0.606329187480052	1
"MSTRG.2456:ENST00000460852.2"	-0.966783957935008	0.811277365984118	1	1
"MSTRG.2456:ENST00000699428.1"	-1.38944368611573	0.570154007929284	1	1
"MSTRG.28295:ENST00000677977.1"	3.27366399898679	0.0794209278378064	0.722483826156893	1
"MSTRG.28295:ENST00000373841.5"	3.66579680440492	-0.0458383711824704	0.92331495745235	1
"MSTRG.28295:ENST00000676499.1"	3.42865706835059	-0.0810504852758442	0.711061867204175	1
"MSTRG.28295:ENST00000678830.1"	3.8246944089984	0.0252020873997951	0.87705202962613	1
"MSTRG.28295:ENST00000676495.1"	3.58625840630913	-0.00436823357262295	0.990386151390452	1
"MSTRG.28295:ENST00000677245.1"	3.5277068955315	-0.0167235738480809	0.946566927688308	1
"MSTRG.28295:ENST00000678660.1"	3.48756901354112	0.0942962234202409	0.648583887649472	1
"MSTRG.28295:MSTRG.28295.23"	3.10659431236613	-0.0832067779360064	0.734246332178124	1
"MSTRG.28295:ENST00000677879.1"	3.80701423849284	0.0968869304627984	0.603575843169003	1
"MSTRG.28295:ENST00000473525.2"	3.43761429049241	0.107017092961337	0.60280685909904	1
"MSTRG.28295:ENST00000420903.6"	3.43208079142687	0.128213510221636	0.537836751017126	1
"MSTRG.28295:ENST00000677014.1"	3.44336038710512	-0.10785021661956	0.628162322034331	1
"MSTRG.28295:ENST00000679267.1"	3.40465890203694	-0.0168668946666823	0.941185803534487	1
"MSTRG.28295:ENST00000678323.1"	3.567026379865	0.136794388492898	0.536429225565303	1
"MSTRG.28295:ENST00000677766.1"	3.21470439820274	0.0879488641453503	0.727846802708058	1
"MSTRG.28295:MSTRG.28295.22"	-1.99114217989348	-11.3206853078406	0.518547303901171	1
"MSTRG.28295:ENST00000454976.2"	-0.45079428261759	0.170819910854334	0.846015725203379	1
"MSTRG.28295:MSTRG.28295.26"	0.473348557984226	-0.339906591264517	0.615059305552333	1
"MSTRG.28295:MSTRG.28295.31"	0.931527529034446	0.0934280630681267	0.765500399527764	1
"MSTRG.28295:ENST00000679062.1"	-0.844242936944898	-0.529313774418271	0.856440330685816	1
"MSTRG.28295:ENST00000471419.7"	-0.814333967932701	-0.418377339273606	1	1
"MSTRG.15395:ENST00000295025.12"	3.63182213163431	-0.000795675387544215	0.780711591907265	1
"MSTRG.15395:ENST00000394479.4"	3.64000071422359	-0.0580617987333332	0.54867899189584	1
"MSTRG.13915:ENST00000252809.3"	3.71160268773068	0.0548282576902781	0.763730768382014	1
"MSTRG.13915:ENST00000597765.2"	3.69028162324826	0.0252444816514732	0.887923830463086	1
"MSTRG.13915:ENST00000595973.3"	3.69028162324826	0.0252444816514736	0.887923830463086	1
"MSTRG.13915:MSTRG.13915.4"	3.64416981024813	0.0508700468233969	0.785728932386029	1
"MSTRG.6798:MSTRG.6798.1"	5.02505294978967	-0.0761576809253892	0.612671473193204	1
"MSTRG.6798:MSTRG.6798.8"	1.52730971681485	-0.193041796318013	0.7398447506011	1
"MSTRG.6798:MSTRG.6798.5"	1.25364747478604	0.163326894228745	0.926425628590441	1
"ENSG00000072062.16:ENST00000308677.9"	3.89429325310918	0.0106642150732523	0.842150802984659	1
"ENSG00000072062.16:ENST00000677951.1"	3.92289090440614	0.0347989522343952	0.723875162397827	1
"ENSG00000072062.16:ENST00000677971.1"	3.9029076251905	-0.0122017611200165	0.954964358112111	1
"ENSG00000072062.16:ENST00000350356.7"	3.86895082490769	0.00830933861569072	0.85505275643782	1
"ENSG00000072062.16:ENST00000679067.1"	-1.89562718490923	-12.2834772544229	1	1
"ENSG00000072062.16:ENST00000587533.1"	-1.89562718490923	-12.2834772544229	1	1
"ENSG00000072062.16:ENST00000536649.5"	-1.43892727464811	-2.12368299125364	0.907452824400277	1
"MSTRG.6790:ENST00000542666.5"	-2.15786014046735	1.60385744440207	0.637303545619926	1
"MSTRG.19608:ENST00000676425.1"	4.08212752916171	-0.0166155055252348	0.923229181053747	1
"MSTRG.19608:ENST00000674748.1"	3.99271458027432	-0.066937805142016	0.692275304384772	1
"MSTRG.19608:ENST00000676147.1"	3.89465171067257	-0.0860603472150276	0.638748699353737	1
"MSTRG.19608:ENST00000676214.1"	3.96624438853261	-0.0955424592354208	0.593777866143206	1
"MSTRG.19608:ENST00000674589.1"	3.84463311305349	0.030936432425706	0.867177145931819	1
"MSTRG.19608:ENST00000675342.1"	4.10001179620273	0.0972039375575422	0.565926731015015	1
"MSTRG.19608:ENST00000674593.1"	3.85337639638332	0.0571522025926017	0.757560057229945	1
"MSTRG.19608:ENST00000675497.1"	3.74855771107646	0.089734839548151	0.630443465598462	1
"MSTRG.19608:ENST00000265062.8"	4.02297525217824	0.0341143903759686	0.860278925433017	1
"MSTRG.7115:ENST00000455982.2"	1.7661391183616	0.070621518155126	0.844176046906136	1
"MSTRG.19541:ENST00000296181.9"	4.32207969959695	0.0675954553936187	0.638272929306826	1
"MSTRG.19541:ENST00000488466.5"	-1.37191265552115	1.79183957194139	0.646394470601617	1
"MSTRG.19541:ENST00000481591.5"	-1.91224859339997	10.944736744195	0.708544433304178	1
"MSTRG.13891:ENST00000594761.5"	3.52323786183117	0.0372425727310497	0.836862923547157	1
"MSTRG.13891:ENST00000252603.7"	3.52323786183117	0.0372425726838488	0.836862923547157	1
"MSTRG.13891:ENST00000595782.1"	3.46861337042935	-0.0873529176467183	0.646820469843403	1
"MSTRG.13891:ENST00000598811.1"	3.48830730848822	0.00693715194905531	0.968747258065601	1
"MSTRG.13843:ENST00000597711.5"	3.8391953354117	-0.103450289507494	0.651088282505145	1
"MSTRG.13843:MSTRG.13843.56"	4.29807350140377	-0.123359191223263	0.638550269113795	1
"MSTRG.13843:MSTRG.13843.54"	1.57896311886863	-0.831679655442129	0.50051969455547	1
"MSTRG.13843:ENST00000358726.6"	1.68590449018606	-0.399627564315154	0.53561067161405	1
"MSTRG.13843:ENST00000465250.6"	0.678140775084622	0.102447274719444	0.968473418115532	1
"MSTRG.13843:ENST00000594509.5"	-1.4055962193259	-0.793171713498349	0.729846337650516	1
"MSTRG.13843:ENST00000600705.1"	-1.37452207659391	12.5436579999689	0.563548218347175	1
"MSTRG.13843:ENST00000598278.5"	-1.00039923713749	0.434633834437693	1	1
"MSTRG.13843:ENST00000595505.5"	-1.85586175080006	0.616311048922678	1	1
"MSTRG.13843:ENST00000593962.5"	-1.8675367086679	-0.0732354344031039	1	1
"MSTRG.13843:ENST00000594507.5"	-3.18375692882826	11.0959326168249	1	1
"MSTRG.26476:ENST00000687358.1"	3.82891412239993	0.0233247306702586	0.954643308434886	1
"MSTRG.26476:ENST00000689124.1"	3.80665940448913	0.010301888847422	1	1
"MSTRG.26476:ENST00000522699.2"	3.84374556279579	-0.10367236706634	0.537512377289815	1
"MSTRG.26476:ENST00000297338.7"	3.80575081250764	-0.0901877085600291	0.595195825035069	1
"MSTRG.26476:ENST00000517485.6"	3.82802814716372	-0.0396235968869862	0.782654063865381	1
"MSTRG.26476:ENST00000690166.1"	-1.628472317304	1.23459939348933	0.562724989467721	1
"MSTRG.26476:ENST00000687902.1"	-1.45855676971499	-11.2544508663288	0.840350026754693	1
"MSTRG.4918:ENST00000530235.1"	4.1137986280172	0.0988981598148424	0.742248508006931	1
"MSTRG.4918:ENST00000532968.1"	0.811602858729882	0.598601558245084	0.589044509266378	1
"MSTRG.4918:ENST00000578778.5"	1.30734621550651	-0.456636211386385	0.696049479340319	1
"MSTRG.13528:ENST00000592528.5"	2.8930763832204	0.126959864859773	0.660835192555154	1
"MSTRG.13528:ENST00000589163.5"	2.66525828225856	0.090750018431307	0.780131091904576	1
"MSTRG.13528:MSTRG.13528.6"	-0.269122892066772	-0.0779849375754941	0.677745899145222	1
"MSTRG.28716:MSTRG.28716.5"	4.41123095927612	0.0461252949639555	0.743744676372284	1
"MSTRG.28716:ENST00000447750.7"	4.42110591225492	0.0432382099015838	0.75891334411436	1
"MSTRG.28716:ENST00000468483.5"	4.34701286601037	0.0172087372520311	0.906945924148464	1
"MSTRG.28716:ENST00000491154.1"	4.3539513711013	0.0311076959886059	0.830095179799979	1
"MSTRG.28716:MSTRG.28716.18"	4.09839974631506	-0.103615049855649	0.513788276334347	1
"MSTRG.28716:MSTRG.28716.7"	2.31627499507242	-0.313758735024676	0.583869607186977	1
"ENSG00000157191.20:ENST00000337132.10"	4.70207158389736	0.0608009319586298	0.784525367737298	1
"ENSG00000157191.20:ENST00000492095.5"	4.13211591797957	0.0053525837135977	0.866379241037641	1
"ENSG00000157191.20:ENST00000443980.6"	4.21597874064773	0.0130359343078075	0.915249128329389	1
"ENSG00000157191.20:ENST00000508680.5"	2.3030773068329	-0.144944545369241	0.609596520496053	1
"ENSG00000157191.20:ENST00000459640.5"	-0.783607282342133	0.326354413411012	0.715332212857656	1
"ENSG00000154978.13:ENST00000285279.10"	4.20045148286267	-0.0194185400732776	0.874085056791508	1
"MSTRG.9371:ENST00000557835.6"	-0.0434618555193957	0.182514563547646	0.960713664146755	1
"MSTRG.9371:ENST00000559705.2"	0.0962989495469235	-0.245175909282579	0.530279012679758	1
"MSTRG.13552:MSTRG.13552.2"	4.64446580890176	-0.0888576320547134	0.561809261173665	1
